,id,avg,date,dateStandard,value,unit,directions,address,coordinates,date_modified,acronimo_short
0,CT0VTH0034,1h,202203060800000000,UTC,413,Veículos,"{'from-to': {'direction': 'Saldanha - Marques de Pombal', 'P': 21, 'M': 36, 'L': 98, 'total': 155}, 'to-from': {'direction': 'Marques de Pombal - Saldanha', 'P': 20, 'M': 13, 'L': 225, 'total': 258}}",Avenida da Républica,"{'x': -88039.8519, 'y': -103019.5149, 'z': 0, 'lat': 38.73593143, 'lng': -9.145660419}",2022-03-06 08:00:00,CT0V
1,CT0VTH0069,1h,202203060800000000,UTC,1137,Veículos,"{'from-to': {'direction': 'Odivelas - Lumiar', 'P': 14, 'M': 7, 'L': 398, 'total': 419}, 'to-from': {'direction': 'Lumiar - Odivelas', 'P': 35, 'M': 98, 'L': 585, 'total': 718}}",Calçada de Carriche,"{'x': -89823, 'y': -97701, 'z': 0, 'lat': 38.78365404, 'lng': -9.166856353}",2022-03-06 08:00:00,CT0V
2,CT0VTH0076,1h,202203060800000000,UTC,180,Veículos,"{'from-to': {'direction': 'Marques de Pombal - Baixa', 'P': 14, 'M': 10, 'L': 10, 'total': 34}, 'to-from': {'direction': 'Baixa - Marques de Pombal', 'P': 12, 'M': 17, 'L': 117, 'total': 146}}",Restauradores - Avenida da Liberdade,"{'x': -87781.5819006, 'y': -105178.68474, 'z': 0, 'lat': 38.71650996, 'lng': -9.142416812}",2022-03-06 08:00:00,CT0V
3,CT0VTH1027,1h,202203060800000000,UTC,1379,Veículos,"{'from-to': {'direction': 'Viaduto Eng. Duarte Pacheco - Amoreiras', 'P': 19, 'M': 7, 'L': 546, 'total': 572}, 'to-from': {'direction': 'Amoreiras - Viaduto Eng. Duarte Pacheco', 'P': 17, 'M': 153, 'L': 637, 'total': 807}}",Avenida Eng. Duarte Pacheco,"{'x': -88532.0078, 'y': -104119, 'z': 0, 'lat': 38.722952, 'lng': -9.167161}",2022-03-06 08:00:00,CT0V
4,CT0VTH1079,1h,202203060800000000,UTC,640,Veículos,"{'from-to': {'direction': 'Parque das Naçoes - Aeroporto', 'P': 5, 'M': 21, 'L': 369, 'total': 395}, 'to-from': {'direction': 'Aeroporto - Parque das Naçoes', 'P': 8, 'M': 16, 'L': 221, 'total': 245}}",Avenida de Berlim,"{'x': -84666.8, 'y': -99295.3, 'z': 0, 'lat': 38.769492, 'lng': -9.122116}",2022-03-06 08:00:00,CT0V
