,id,avg,date,dateStandard,value,unit,address,coordinates,date_modified,acronimo_short
0,QAPM250001,1h,202105261200000000,UTC,18.0,µg/m3,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",2021-05-26 12:00:00,QAPM
1,QAPM100001,1h,202105261200000000,UTC,47.0,µg/m3,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",2021-05-26 12:00:00,QAPM
2,RULAEQ0001,1h,202105261200000000,UTC,54.0,dB(A),Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",2021-05-26 12:00:00,RULA
3,ME00PA0001,1h,202105261200000000,UTC,1013.0,Mbar,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",2021-05-26 12:00:00,ME00
4,ME00HR0001,1h,202105261200000000,UTC,54.7,%,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",2021-05-26 12:00:00,ME00
5,METEMP0001,1h,202105261200000000,UTC,23.6,ºC,Calçada da Ajuda,"{'x': -92781, 'y': -106663, 'z': 0, 'lat': 38.70263097, 'lng': -9.199692206}",2021-05-26 12:00:00,METE
6,QAPM250002,1h,202105261200000000,UTC,18.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-26 12:00:00,QAPM
7,QAPM100002,1h,202105261200000000,UTC,44.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-26 12:00:00,QAPM
8,RULAEQ0002,1h,202105261200000000,UTC,52.0,dB(A),Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-26 12:00:00,RULA
9,ME00PA0002,1h,202105261200000000,UTC,1010.0,Mbar,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-26 12:00:00,ME00
10,ME00HR0002,1h,202105261200000000,UTC,61.7,%,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-26 12:00:00,ME00
11,METEMP0002,1h,202105261200000000,UTC,21.5,ºC,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",2021-05-26 12:00:00,METE
12,QAPM250003,1h,202105261200000000,UTC,14.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-26 12:00:00,QAPM
13,QAPM100003,1h,202105261200000000,UTC,36.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-26 12:00:00,QAPM
14,RULAEQ0003,1h,202105261200000000,UTC,54.0,dB(A),Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-26 12:00:00,RULA
15,ME00PA0003,1h,202105261200000000,UTC,1016.0,Mbar,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-26 12:00:00,ME00
16,ME00HR0003,1h,202105261200000000,UTC,71.4,%,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-26 12:00:00,ME00
17,METEMP0003,1h,202105261200000000,UTC,20.4,ºC,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",2021-05-26 12:00:00,METE
18,QA0NO20004,1h,202105261200000000,UTC,38.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-26 12:00:00,QA0N
19,QAPM250004,1h,202105261200000000,UTC,14.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-26 12:00:00,QAPM
20,QAPM100004,1h,202105261200000000,UTC,31.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-26 12:00:00,QAPM
21,QA00CO0004,1h,202105261200000000,UTC,0.242,mg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-26 12:00:00,QA00
22,RULAEQ0004,1h,202105261200000000,UTC,65.0,dB(A),Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-26 12:00:00,RULA
23,ME00PA0004,1h,202105261200000000,UTC,1020.0,Mbar,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-26 12:00:00,ME00
24,ME00HR0004,1h,202105261200000000,UTC,67.6,%,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-26 12:00:00,ME00
25,METEMP0004,1h,202105261200000000,UTC,22.5,ºC,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",2021-05-26 12:00:00,METE
26,QAPM250007,1h,202105261200000000,UTC,17.0,µg/m3,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-26 12:00:00,QAPM
27,QAPM100007,1h,202105261200000000,UTC,43.0,µg/m3,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-26 12:00:00,QAPM
28,RULAEQ0007,1h,202105261200000000,UTC,66.0,dB(A),Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-26 12:00:00,RULA
29,ME00PA0007,1h,202105261200000000,UTC,1012.0,Mbar,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-26 12:00:00,ME00
30,ME00HR0007,1h,202105261200000000,UTC,61.2,%,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-26 12:00:00,ME00
31,METEMP0007,1h,202105261200000000,UTC,22.6,ºC,Santa Apolónia - Avenida Infante Dom Henrique,"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.71271031, 'lng': -9.123678666}",2021-05-26 12:00:00,METE
32,QA0NO20010,1h,202105261200000000,UTC,10.0,µg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-05-26 12:00:00,QA0N
33,QAPM250010,1h,202105261200000000,UTC,12.0,µg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-05-26 12:00:00,QAPM
34,QAPM100010,1h,202105261200000000,UTC,30.0,µg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-05-26 12:00:00,QAPM
35,QA00CO0010,1h,202105261200000000,UTC,0.1426,mg/m3,Alto da Ajuda - Rua Sá Nogueira,"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.7110759, 'lng': -9.195077515}",2021-05-26 12:00:00,QA00
36,QA00NO0011,1h,202105261200000000,UTC,-99.0,µg/m3,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-05-26 12:00:00,QA00
37,QA0NO20011,1h,202105261200000000,UTC,34.0,µg/m3,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-05-26 12:00:00,QA0N
38,QAPM250011,1h,202105261200000000,UTC,24.0,µg/m3,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-05-26 12:00:00,QAPM
39,QAPM100011,1h,202105261200000000,UTC,34.0,µg/m3,Avenida de Ceuta,"{'x': -90622.7279, 'y': -104679.5295, 'z': 0, 'lat': 38.72071916, 'lng': -9.17514452}",2021-05-26 12:00:00,QAPM
