,id,avg,date,dateStandard,value,unit,address,coordinates,directions,date_modified,acronimo_short
0,QA00NO0002,1h,202203302300000000,UTC,2.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",,2022-03-30 23:00:00,QA00
1,QA0NO20002,1h,202203302300000000,UTC,46.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",,2022-03-30 23:00:00,QA0N
2,QA00O30002,1h,202203302300000000,UTC,125.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",,2022-03-30 23:00:00,QA00
3,QAPM250002,1h,202203302300000000,UTC,14.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",,2022-03-30 23:00:00,QAPM
4,QAPM100002,1h,202203302300000000,UTC,35.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",,2022-03-30 23:00:00,QAPM
5,QA0SO20002,1h,202203302300000000,UTC,-99.0,µg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",,2022-03-30 23:00:00,QA0S
6,QA00CO0002,1h,202203302300000000,UTC,0.013534000000000001,mg/m3,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",,2022-03-30 23:00:00,QA00
7,RULAEQ0002,1h,202203302300000000,UTC,59.0,dB(A),Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",,2022-03-30 23:00:00,RULA
8,ME00PA0002,1h,202203302300000000,UTC,1003.0,mbar,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",,2022-03-30 23:00:00,ME00
9,ME00HR0002,1h,202203302300000000,UTC,84.2,%,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",,2022-03-30 23:00:00,ME00
10,METEMP0002,1h,202203302300000000,UTC,14.3,ºC,Restelo - Rua Gonçalo Velho Cabral,"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.70553838, 'lng': -9.20915802}",,2022-03-30 23:00:00,METE
11,QA00NO0003,1h,202203302300000000,UTC,-99.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",,2022-03-30 23:00:00,QA00
12,QA0NO20003,1h,202203302300000000,UTC,139.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",,2022-03-30 23:00:00,QA0N
13,QA00O30003,1h,202203302300000000,UTC,18.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",,2022-03-30 23:00:00,QA00
14,QAPM250003,1h,202203302300000000,UTC,0.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",,2022-03-30 23:00:00,QAPM
15,QAPM100003,1h,202203302300000000,UTC,2.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",,2022-03-30 23:00:00,QAPM
16,QA0SO20003,1h,202203302300000000,UTC,-99.0,µg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",,2022-03-30 23:00:00,QA0S
17,QA00CO0003,1h,202203302300000000,UTC,0.010304299999999001,mg/m3,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",,2022-03-30 23:00:00,QA00
18,RULAEQ0003,1h,202203302300000000,UTC,54.0,dB(A),Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",,2022-03-30 23:00:00,RULA
19,ME00PA0003,1h,202203302300000000,UTC,1009.0,mbar,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",,2022-03-30 23:00:00,ME00
20,ME00HR0003,1h,202203302300000000,UTC,80.9,%,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",,2022-03-30 23:00:00,ME00
21,METEMP0003,1h,202203302300000000,UTC,15.3,ºC,Cais do Sodré,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.7052635, 'lng': -9.143602756}",,2022-03-30 23:00:00,METE
22,QA0NO20004,1h,202203302300000000,UTC,51.0,µg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",,2022-03-30 23:00:00,QA0N
23,QA00CO0004,1h,202203302300000000,UTC,0.20042849999999998,mg/m3,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",,2022-03-30 23:00:00,QA00
24,RULAEQ0004,1h,202203302300000000,UTC,63.0,dB(A),Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",,2022-03-30 23:00:00,RULA
25,ME00PA0004,1h,202203302300000000,UTC,1014.0,mbar,Alcântara - Rua dos Lusíadas,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70550458, 'lng': -9.179135475}",,2022-03-30 23:00:00,ME00
