,id,avg,date,dateStandard,value,unit,directions,address,coordinates,date_modified,acronimo_short
0,CT0VTH0034,1h,202203071700000000,UTC,188,Veículos,"{'from-to': {'direction': 'Saldanha - Marques de Pombal', 'P': 19, 'M': 37, 'L': 52, 'total': 108}, 'to-from': {'direction': 'Marques de Pombal - Saldanha', 'P': 6, 'M': 12, 'L': 62, 'total': 80}}",Avenida da Républica,"{'x': -88039.8519, 'y': -103019.5149, 'z': 0, 'lat': 38.73593143, 'lng': -9.145660419}",2022-03-07 17:00:00,CT0V
1,CT0VTH0069,1h,202203072100000000,UTC,1783,Veículos,"{'from-to': {'direction': 'Odivelas - Lumiar', 'P': 24, 'M': 96, 'L': 946, 'total': 1066}, 'to-from': {'direction': 'Lumiar - Odivelas', 'P': 26, 'M': 105, 'L': 586, 'total': 717}}",Calçada de Carriche,"{'x': -89823, 'y': -97701, 'z': 0, 'lat': 38.78365404, 'lng': -9.166856353}",2022-03-07 21:00:00,CT0V
2,CT0VTH0076,1h,202203072100000000,UTC,306,Veículos,"{'from-to': {'direction': 'Marques de Pombal - Baixa', 'P': 23, 'M': 28, 'L': 21, 'total': 72}, 'to-from': {'direction': 'Baixa - Marques de Pombal', 'P': 11, 'M': 32, 'L': 191, 'total': 234}}",Restauradores - Avenida da Liberdade,"{'x': -87781.5819006, 'y': -105178.68474, 'z': 0, 'lat': 38.71650996, 'lng': -9.142416812}",2022-03-07 21:00:00,CT0V
3,CT0VTH1027,1h,202203072100000000,UTC,2373,Veículos,"{'from-to': {'direction': 'Viaduto Eng. Duarte Pacheco - Amoreiras', 'P': 34, 'M': 51, 'L': 1178, 'total': 1263}, 'to-from': {'direction': 'Amoreiras - Viaduto Eng. Duarte Pacheco', 'P': 26, 'M': 258, 'L': 826, 'total': 1110}}",Avenida Eng. Duarte Pacheco,"{'x': -88532.0078, 'y': -104119, 'z': 0, 'lat': 38.722952, 'lng': -9.167161}",2022-03-07 21:00:00,CT0V
4,CT0VTH1079,1h,202203072100000000,UTC,1090,Veículos,"{'from-to': {'direction': 'Parque das Naçoes - Aeroporto', 'P': 10, 'M': 45, 'L': 505, 'total': 560}, 'to-from': {'direction': 'Aeroporto - Parque das Naçoes', 'P': 56, 'M': 79, 'L': 395, 'total': 530}}",Avenida de Berlim,"{'x': -84666.8, 'y': -99295.3, 'z': 0, 'lat': 38.769492, 'lng': -9.122116}",2022-03-07 21:00:00,CT0V
