,id,date,dateStandard,value,unit,address,coordinates,date_modified,acronimo_short
20,QA00CO0002,202104060000000000,UTC,88.0,µg/m3,RUA GONÇALO VELHO CABRAL (EMQA),"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.7055383770843, 'lng': -9.20915801980962}",2021-04-06 00:00:00,QA00
21,RULAEQ0002,202104052300000000,UTC,52.0,dB(A),RUA GONÇALO VELHO CABRAL (EMQA),"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.7055383770843, 'lng': -9.20915801980962}",2021-04-05 23:00:00,RULA
22,ME00PA0002,202104052300000000,UTC,1009.0,Mbar,RUA GONÇALO VELHO CABRAL (EMQA),"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.7055383770843, 'lng': -9.20915801980962}",2021-04-05 23:00:00,ME00
23,ME00HR0002,202104052300000000,UTC,67.7,%,RUA GONÇALO VELHO CABRAL (EMQA),"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.7055383770843, 'lng': -9.20915801980962}",2021-04-05 23:00:00,ME00
24,METEMP0002,202104052300000000,UTC,15.0,ºC,RUA GONÇALO VELHO CABRAL (EMQA),"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.7055383770843, 'lng': -9.20915801980962}",2021-04-05 23:00:00,METE
25,ME00VI0002,202104052300000000,UTC,-99.0,km/h,RUA GONÇALO VELHO CABRAL (EMQA),"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.7055383770843, 'lng': -9.20915801980962}",2021-04-05 23:00:00,ME00
26,ME00VD0002,202104052300000000,UTC,-99.0,º,RUA GONÇALO VELHO CABRAL (EMQA),"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.7055383770843, 'lng': -9.20915801980962}",2021-04-05 23:00:00,ME00
27,ME00PP0002,202104052300000000,UTC,-99.0,mm,RUA GONÇALO VELHO CABRAL (EMQA),"{'x': -93600.6515, 'y': -106330.6078, 'z': 0, 'lat': 38.7055383770843, 'lng': -9.20915801980962}",2021-04-05 23:00:00,ME00
28,QA00NO0003,202104052300000000,UTC,-99.0,µg/m3,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-05 23:00:00,QA00
29,QA0NO20003,202104052300000000,UTC,140.0,µg/m3,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-05 23:00:00,QA0N
30,QA00O30003,202104052300000000,UTC,13.0,µg/m3,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-05 23:00:00,QA00
31,QAPM250003,202104060000000000,UTC,12.0,µg/m3,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-06 00:00:00,QAPM
32,QAPM100003,202104060000000000,UTC,31.0,µg/m3,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-06 00:00:00,QAPM
33,QA0SO20003,202104060000000000,UTC,-99.0,µg/m3,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-06 00:00:00,QA0S
34,QA00CO0003,202104060000000000,UTC,151.0,µg/m3,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-06 00:00:00,QA00
35,RULAEQ0003,202104052300000000,UTC,54.0,dB(A),CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-05 23:00:00,RULA
36,ME00PA0003,202104052300000000,UTC,1015.0,Mbar,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-05 23:00:00,ME00
37,ME00HR0003,202104052300000000,UTC,81.2,%,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-05 23:00:00,ME00
38,METEMP0003,202104052300000000,UTC,16.0,ºC,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-05 23:00:00,METE
39,ME00VI0003,202104052300000000,UTC,-99.0,km/h,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-05 23:00:00,ME00
40,ME00VD0003,202104052300000000,UTC,-99.0,º,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-05 23:00:00,ME00
41,ME00PP0003,202104052300000000,UTC,-99.0,mm,CAIS DO SODRÉ,"{'x': -87898.5002957, 'y': -106426.059635, 'z': 0, 'lat': 38.705241, 'lng': -9.143284}",2021-04-05 23:00:00,ME00
42,QA0NO20004,202104052300000000,UTC,14.0,µg/m3,RUA DOS LUSIADAS,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-05 23:00:00,QA0N
43,QAPM250004,202104060000000000,UTC,13.0,µg/m3,RUA DOS LUSIADAS,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-06 00:00:00,QAPM
44,QAPM100004,202104060000000000,UTC,26.0,µg/m3,RUA DOS LUSIADAS,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-06 00:00:00,QAPM
45,QA00CO0004,202104060000000000,UTC,167.0,µg/m3,RUA DOS LUSIADAS,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-06 00:00:00,QA00
46,RULAEQ0004,202104052300000000,UTC,59.0,dB(A),RUA DOS LUSIADAS,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-05 23:00:00,RULA
47,ME00PA0004,202104052300000000,UTC,1020.0,Mbar,RUA DOS LUSIADAS,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-05 23:00:00,ME00
48,ME00HR0004,202104052300000000,UTC,75.0,%,RUA DOS LUSIADAS,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-05 23:00:00,ME00
49,METEMP0004,202104052300000000,UTC,15.0,ºC,RUA DOS LUSIADAS,"{'x': -90989.1053, 'y': -106364.6055, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-05 23:00:00,METE
50,QA00NO0007,202104052300000000,UTC,163.0,µg/m3,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-05 23:00:00,QA00
51,QA0NO20007,202104052300000000,UTC,284.0,µg/m3,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-05 23:00:00,QA0N
52,QA00O30007,202104052300000000,UTC,304.0,µg/m3,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-05 23:00:00,QA00
53,QAPM250007,202104060000000000,UTC,18.0,µg/m3,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-06 00:00:00,QAPM
54,QAPM100007,202104060000000000,UTC,44.0,µg/m3,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-06 00:00:00,QAPM
55,QA0SO20007,202104060000000000,UTC,7.0,µg/m3,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-06 00:00:00,QA0S
56,QA00CO0007,202104060000000000,UTC,556.0,µg/m3,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-06 00:00:00,QA00
57,RULAEQ0007,202104052300000000,UTC,61.0,dB(A),AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-05 23:00:00,RULA
58,ME00PA0007,202104052300000000,UTC,1011.0,Mbar,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-05 23:00:00,ME00
59,ME00HR0007,202104052300000000,UTC,81.5,%,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-05 23:00:00,ME00
60,METEMP0007,202104052300000000,UTC,16.5,ºC,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-05 23:00:00,METE
61,ME00VI0007,202104052300000000,UTC,0.6000000000000001,km/h,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-05 23:00:00,ME00
62,ME00VD0007,202104052300000000,UTC,210.9,º,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-05 23:00:00,ME00
63,ME00PP0007,202104052300000000,UTC,-99.0,mm,AVENIDA INFANTE DOM HENRIQUE (SANTA APOLÓNIA),"{'x': -86150.5924153, 'y': -105527.272627, 'z': 0, 'lat': 38.712784, 'lng': -9.123658}",2021-04-05 23:00:00,ME00
64,QA0NO20010,202104052300000000,UTC,42.0,µg/m3,RUA SÁ NOGUEIRA (BVAJUDA),"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-05 23:00:00,QA0N
65,QAPM250010,202104060000000000,UTC,25.0,µg/m3,RUA SÁ NOGUEIRA (BVAJUDA),"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-06 00:00:00,QAPM
66,QAPM100010,202104060000000000,UTC,38.0,µg/m3,RUA SÁ NOGUEIRA (BVAJUDA),"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-06 00:00:00,QAPM
67,QA00CO0010,202104060000000000,UTC,364.0,µg/m3,RUA SÁ NOGUEIRA (BVAJUDA),"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-06 00:00:00,QA00
68,ME00PA0010,202104052300000000,UTC,1018.0,Mbar,RUA SÁ NOGUEIRA (BVAJUDA),"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-05 23:00:00,ME00
69,ME00HR0010,202104052300000000,UTC,72.3,%,RUA SÁ NOGUEIRA (BVAJUDA),"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-05 23:00:00,ME00
70,METEMP0010,202104052300000000,UTC,13.7,ºC,RUA SÁ NOGUEIRA (BVAJUDA),"{'x': -92368.6953, 'y': -105730.1565, 'z': 0, 'lat': 38.70554380783251, 'lng': -9.178992311674126}",2021-04-05 23:00:00,METE
71,QA0NO20012,202104052300000000,UTC,53.0,µg/m3,RUA DE SÃO BENTO (MERCADO),"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-04-05 23:00:00,QA0N
72,QAPM250012,202103310000000000,UTC,5.0,µg/m3,RUA DE SÃO BENTO (MERCADO),"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-03-31 00:00:00,QAPM
73,QAPM100012,202103310000000000,UTC,13.0,µg/m3,RUA DE SÃO BENTO (MERCADO),"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-03-31 00:00:00,QAPM
74,QA00CO0012,202104060000000000,UTC,393.0,µg/m3,RUA DE SÃO BENTO (MERCADO),"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-04-06 00:00:00,QA00
75,RULAEQ0012,202104052300000000,UTC,65.0,dB(A),RUA DE SÃO BENTO (MERCADO),"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-04-05 23:00:00,RULA
76,ME00PA0012,202104052300000000,UTC,1020.0,Mbar,RUA DE SÃO BENTO (MERCADO),"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-04-05 23:00:00,ME00
77,ME00HR0012,202104052300000000,UTC,73.9,%,RUA DE SÃO BENTO (MERCADO),"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-04-05 23:00:00,ME00
78,METEMP0012,202104052300000000,UTC,15.7,ºC,RUA DE SÃO BENTO (MERCADO),"{'x': -88730.0222, 'y': -105450.5565, 'z': 0, 'lat': 38.7139666365139, 'lng': -9.15328552564281}",2021-04-05 23:00:00,METE
79,QA00NO0014,202104052300000000,UTC,-99.0,µg/m3,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-05 23:00:00,QA00
80,QA0NO20014,202104052300000000,UTC,261.0,µg/m3,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-05 23:00:00,QA0N
81,QA00O30014,202104052300000000,UTC,147.0,µg/m3,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-05 23:00:00,QA00
82,QAPM250014,202104060000000000,UTC,12.0,µg/m3,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-06 00:00:00,QAPM
83,QAPM100014,202104060000000000,UTC,32.0,µg/m3,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-06 00:00:00,QAPM
84,QA0SO20014,202104060000000000,UTC,13.0,µg/m3,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-06 00:00:00,QA0S
85,QA00CO0014,202104060000000000,UTC,217.0,µg/m3,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-06 00:00:00,QA00
86,RULAEQ0014,202104052300000000,UTC,53.0,dB(A),PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-05 23:00:00,RULA
87,ME00PA0014,202104052300000000,UTC,1015.0,Mbar,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-05 23:00:00,ME00
88,ME00HR0014,202104052300000000,UTC,72.6,%,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-05 23:00:00,ME00
89,METEMP0014,202104052300000000,UTC,16.4,ºC,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-05 23:00:00,METE
90,ME00VI0014,202104052300000000,UTC,-99.0,km/h,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-05 23:00:00,ME00
91,ME00VD0014,202104052300000000,UTC,-99.0,º,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-05 23:00:00,ME00
92,ME00PP0014,202104052300000000,UTC,-99.0,mm,PRAÇA DO MARTIM MONIZ,"{'x': -87232.5135, 'y': -105315.7198, 'z': 0, 'lat': 38.7158435, 'lng': -9.1363125}",2021-04-05 23:00:00,ME00
93,QA0NO20016,202104052300000000,UTC,34.0,µg/m3,PRAÇA SÃO JOÃO BOSCO (CEMITERIO PRAZERES),"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-04-05 23:00:00,QA0N
94,QAPM250016,202103310000000000,UTC,6.0,µg/m3,PRAÇA SÃO JOÃO BOSCO (CEMITERIO PRAZERES),"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-03-31 00:00:00,QAPM
95,QAPM100016,202103310000000000,UTC,11.0,µg/m3,PRAÇA SÃO JOÃO BOSCO (CEMITERIO PRAZERES),"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-03-31 00:00:00,QAPM
96,QA00CO0016,202104060000000000,UTC,383.0,µg/m3,PRAÇA SÃO JOÃO BOSCO (CEMITERIO PRAZERES),"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-04-06 00:00:00,QA00
97,ME00PA0016,202104052300000000,UTC,1018.0,Mbar,PRAÇA SÃO JOÃO BOSCO (CEMITERIO PRAZERES),"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-04-05 23:00:00,ME00
98,ME00HR0016,202104052300000000,UTC,72.7,%,PRAÇA SÃO JOÃO BOSCO (CEMITERIO PRAZERES),"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-04-05 23:00:00,ME00
99,METEMP0016,202104052300000000,UTC,16.3,ºC,PRAÇA SÃO JOÃO BOSCO (CEMITERIO PRAZERES),"{'x': -90280.9102, 'y': -105463.342, 'z': 0, 'lat': 38.7136945510094, 'lng': -9.171112565}",2021-04-05 23:00:00,METE
100,QA0NO20018,202104052300000000,UTC,51.0,µg/m3,ESTRADA DA CIRCUNVALAÇÃO (PARQUE DE CAMPISMO LISBOA),"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-05 23:00:00,QA0N
101,QAPM250018,202104060000000000,UTC,10.0,µg/m3,ESTRADA DA CIRCUNVALAÇÃO (PARQUE DE CAMPISMO LISBOA),"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-06 00:00:00,QAPM
102,QAPM100018,202104060000000000,UTC,19.0,µg/m3,ESTRADA DA CIRCUNVALAÇÃO (PARQUE DE CAMPISMO LISBOA),"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-06 00:00:00,QAPM
103,QA00CO0018,202104060000000000,UTC,324.0,µg/m3,ESTRADA DA CIRCUNVALAÇÃO (PARQUE DE CAMPISMO LISBOA),"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-06 00:00:00,QA00
104,RULAEQ0018,202104052300000000,UTC,59.0,dB(A),ESTRADA DA CIRCUNVALAÇÃO (PARQUE DE CAMPISMO LISBOA),"{'x': -93395.7023929, 'y': -104309.46051, 'z': 0, 'lat': 0, 'lng': 0}",2021-04-05 23:00:00,RULA
105,QA00NO0019,202104052300000000,UTC,72.0,µg/m3,ESTRADA DE MONTES CLAROS,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.5853343, 'lng': -9.0955338}",2021-04-05 23:00:00,QA00
106,QA0NO20019,202104052300000000,UTC,30.0,µg/m3,ESTRADA DE MONTES CLAROS,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.5853343, 'lng': -9.0955338}",2021-04-05 23:00:00,QA0N
107,QA00O30019,202104052300000000,UTC,81.0,µg/m3,ESTRADA DE MONTES CLAROS,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.5853343, 'lng': -9.0955338}",2021-04-05 23:00:00,QA00
108,QAPM250019,202104060000000000,UTC,-99.0,µg/m3,ESTRADA DE MONTES CLAROS,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.5853343, 'lng': -9.0955338}",2021-04-06 00:00:00,QAPM
109,QAPM100019,202104060000000000,UTC,2.0,µg/m3,ESTRADA DE MONTES CLAROS,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.5853343, 'lng': -9.0955338}",2021-04-06 00:00:00,QAPM
110,QA0SO20019,202104060000000000,UTC,13.0,µg/m3,ESTRADA DE MONTES CLAROS,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.5853343, 'lng': -9.0955338}",2021-04-06 00:00:00,QA0S
111,QA00CO0019,202104060000000000,UTC,116.0,µg/m3,ESTRADA DE MONTES CLAROS,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.5853343, 'lng': -9.0955338}",2021-04-06 00:00:00,QA00
