,id,avg,date,dateStandard,value,unit,address,coordinates,directions,date_modified,acronimo_short
0,QA00NO0019,1h,202203121900000000,UTC,76.0,µg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.72009921, 'lng': -9.195513512}",,2022-03-12 19:00:00,QA00
1,QA0NO20019,1h,202203121900000000,UTC,96.0,µg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.72009921, 'lng': -9.195513512}",,2022-03-12 19:00:00,QA0N
2,QA00O30019,1h,202203121900000000,UTC,72.0,µg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.72009921, 'lng': -9.195513512}",,2022-03-12 19:00:00,QA00
3,QAPM250019,1h,202203121900000000,UTC,7.0,µg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.72009921, 'lng': -9.195513512}",,2022-03-12 19:00:00,QAPM
4,QAPM100019,1h,202203121900000000,UTC,20.0,µg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.72009921, 'lng': -9.195513512}",,2022-03-12 19:00:00,QAPM
5,QA00CO0019,1h,202203121900000000,UTC,0.10296119999999999,mg/m3,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.72009921, 'lng': -9.195513512}",,2022-03-12 19:00:00,QA00
6,RULAEQ0019,1h,202203121900000000,UTC,58.0,dB(A),Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.72009921, 'lng': -9.195513512}",,2022-03-12 19:00:00,RULA
7,ME00PA0019,1h,202203121900000000,UTC,992.0,mbar,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.72009921, 'lng': -9.195513512}",,2022-03-12 19:00:00,ME00
8,ME00HR0019,1h,202203121900000000,UTC,95.6,%,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.72009921, 'lng': -9.195513512}",,2022-03-12 19:00:00,ME00
9,METEMP0019,1h,202203121900000000,UTC,13.4,ºC,Monsanto - Alameda Keil do Amaral,"{'x': -92395, 'y': -104728, 'z': 0, 'lat': 38.72009921, 'lng': -9.195513512}",,2022-03-12 19:00:00,METE
10,CT0VTH0034,1h,202203130900000000,UTC,602.0,Veículos,Avenida da Républica,"{'x': -88039.8519, 'y': -103019.5149, 'z': 0, 'lat': 38.73593143, 'lng': -9.145660419}","{'from-to': {'direction': 'Saldanha - Marques de Pombal', 'P': 61, 'M': 74, 'L': 135, 'total': 270}, 'to-from': {'direction': 'Marques de Pombal - Saldanha', 'P': 25, 'M': 14, 'L': 293, 'total': 332}}",2022-03-13 09:00:00,CT0V
11,CT0VTH0069,1h,202203130900000000,UTC,1439.0,Veículos,Calçada de Carriche,"{'x': -89823, 'y': -97701, 'z': 0, 'lat': 38.78365404, 'lng': -9.166856353}","{'from-to': {'direction': 'Odivelas - Lumiar', 'P': 19, 'M': 25, 'L': 487, 'total': 531}, 'to-from': {'direction': 'Lumiar - Odivelas', 'P': 38, 'M': 139, 'L': 731, 'total': 908}}",2022-03-13 09:00:00,CT0V
12,CT0VTH0076,1h,202203130900000000,UTC,318.0,Veículos,Restauradores - Avenida da Liberdade,"{'x': -87781.5819006, 'y': -105178.68474, 'z': 0, 'lat': 38.71650996, 'lng': -9.142416812}","{'from-to': {'direction': 'Marques de Pombal - Baixa', 'P': 22, 'M': 19, 'L': 22, 'total': 63}, 'to-from': {'direction': 'Baixa - Marques de Pombal', 'P': 19, 'M': 38, 'L': 198, 'total': 255}}",2022-03-13 09:00:00,CT0V
13,CT0VTH1027,1h,202203130900000000,UTC,1950.0,Veículos,Avenida Eng. Duarte Pacheco,"{'x': -88532.0078, 'y': -104119, 'z': 0, 'lat': 38.722952, 'lng': -9.167161}","{'from-to': {'direction': 'Viaduto Eng. Duarte Pacheco - Amoreiras', 'P': 29, 'M': 16, 'L': 778, 'total': 823}, 'to-from': {'direction': 'Amoreiras - Viaduto Eng. Duarte Pacheco', 'P': 23, 'M': 216, 'L': 888, 'total': 1127}}",2022-03-13 09:00:00,CT0V
14,CT0VTH1079,1h,202203130900000000,UTC,793.0,Veículos,Avenida de Berlim,"{'x': -84666.8, 'y': -99295.3, 'z': 0, 'lat': 38.769492, 'lng': -9.122116}","{'from-to': {'direction': 'Parque das Naçoes - Aeroporto', 'P': 8, 'M': 18, 'L': 436, 'total': 462}, 'to-from': {'direction': 'Aeroporto - Parque das Naçoes', 'P': 24, 'M': 30, 'L': 277, 'total': 331}}",2022-03-13 09:00:00,CT0V
