,id,avg,date,dateStandard,value,unit,directions,address,coordinates,date_modified,acronimo_short
0,CT0VTH0034,1h,202203091600000000,UTC,1828,Veículos,"{'from-to': {'direction': 'Saldanha - Marques de Pombal', 'P': 199, 'M': 283, 'L': 541, 'total': 1023}, 'to-from': {'direction': 'Marques de Pombal - Saldanha', 'P': 78, 'M': 82, 'L': 645, 'total': 805}}",Avenida da Républica,"{'x': -88039.8519, 'y': -103019.5149, 'z': 0, 'lat': 38.73593143, 'lng': -9.145660419}",2022-03-09 16:00:00,CT0V
1,CT0VTH0069,1h,202203092100000000,UTC,1868,Veículos,"{'from-to': {'direction': 'Odivelas - Lumiar', 'P': 19, 'M': 91, 'L': 996, 'total': 1106}, 'to-from': {'direction': 'Lumiar - Odivelas', 'P': 35, 'M': 103, 'L': 624, 'total': 762}}",Calçada de Carriche,"{'x': -89823, 'y': -97701, 'z': 0, 'lat': 38.78365404, 'lng': -9.166856353}",2022-03-09 21:00:00,CT0V
2,CT0VTH0076,1h,202203092100000000,UTC,312,Veículos,"{'from-to': {'direction': 'Marques de Pombal - Baixa', 'P': 30, 'M': 16, 'L': 3, 'total': 49}, 'to-from': {'direction': 'Baixa - Marques de Pombal', 'P': 13, 'M': 26, 'L': 224, 'total': 263}}",Restauradores - Avenida da Liberdade,"{'x': -87781.5819006, 'y': -105178.68474, 'z': 0, 'lat': 38.71650996, 'lng': -9.142416812}",2022-03-09 21:00:00,CT0V
3,CT0VTH1027,1h,202203092100000000,UTC,2476,Veículos,"{'from-to': {'direction': 'Viaduto Eng. Duarte Pacheco - Amoreiras', 'P': 42, 'M': 51, 'L': 1337, 'total': 1430}, 'to-from': {'direction': 'Amoreiras - Viaduto Eng. Duarte Pacheco', 'P': 12, 'M': 303, 'L': 731, 'total': 1046}}",Avenida Eng. Duarte Pacheco,"{'x': -88532.0078, 'y': -104119, 'z': 0, 'lat': 38.722952, 'lng': -9.167161}",2022-03-09 21:00:00,CT0V
4,CT0VTH1079,1h,202203092100000000,UTC,1030,Veículos,"{'from-to': {'direction': 'Parque das Naçoes - Aeroporto', 'P': 12, 'M': 42, 'L': 495, 'total': 549}, 'to-from': {'direction': 'Aeroporto - Parque das Naçoes', 'P': 57, 'M': 52, 'L': 372, 'total': 481}}",Avenida de Berlim,"{'x': -84666.8, 'y': -99295.3, 'z': 0, 'lat': 38.769492, 'lng': -9.122116}",2022-03-09 21:00:00,CT0V
