,id,avg,date,dateStandard,value,unit,directions,address,coordinates,date_modified,acronimo_short
0,CT0VTH0034,1h,202203080900000000,UTC,786,Veículos,"{'from-to': {'direction': 'Saldanha - Marques de Pombal', 'P': 72, 'M': 87, 'L': 296, 'total': 455}, 'to-from': {'direction': 'Marques de Pombal - Saldanha', 'P': 29, 'M': 21, 'L': 281, 'total': 331}}",Avenida da Républica,"{'x': -88039.8519, 'y': -103019.5149, 'z': 0, 'lat': 38.73593143, 'lng': -9.145660419}",2022-03-08 09:00:00,CT0V
1,CT0VTH0069,1h,202203080900000000,UTC,4108,Veículos,"{'from-to': {'direction': 'Odivelas - Lumiar', 'P': 113, 'M': 65, 'L': 1277, 'total': 1455}, 'to-from': {'direction': 'Lumiar - Odivelas', 'P': 137, 'M': 778, 'L': 1738, 'total': 2653}}",Calçada de Carriche,"{'x': -89823, 'y': -97701, 'z': 0, 'lat': 38.78365404, 'lng': -9.166856353}",2022-03-08 09:00:00,CT0V
2,CT0VTH0076,1h,202203080900000000,UTC,543,Veículos,"{'from-to': {'direction': 'Marques de Pombal - Baixa', 'P': 34, 'M': 40, 'L': 18, 'total': 92}, 'to-from': {'direction': 'Baixa - Marques de Pombal', 'P': 25, 'M': 47, 'L': 379, 'total': 451}}",Restauradores - Avenida da Liberdade,"{'x': -87781.5819006, 'y': -105178.68474, 'z': 0, 'lat': 38.71650996, 'lng': -9.142416812}",2022-03-08 09:00:00,CT0V
3,CT0VTH1027,1h,202203080900000000,UTC,4714,Veículos,"{'from-to': {'direction': 'Viaduto Eng. Duarte Pacheco - Amoreiras', 'P': 180, 'M': 52, 'L': 1435, 'total': 1667}, 'to-from': {'direction': 'Amoreiras - Viaduto Eng. Duarte Pacheco', 'P': 127, 'M': 1013, 'L': 1907, 'total': 3047}}",Avenida Eng. Duarte Pacheco,"{'x': -88532.0078, 'y': -104119, 'z': 0, 'lat': 38.722952, 'lng': -9.167161}",2022-03-08 09:00:00,CT0V
4,CT0VTH1079,1h,202203080900000000,UTC,1800,Veículos,"{'from-to': {'direction': 'Parque das Naçoes - Aeroporto', 'P': 43, 'M': 114, 'L': 1012, 'total': 1169}, 'to-from': {'direction': 'Aeroporto - Parque das Naçoes', 'P': 79, 'M': 91, 'L': 461, 'total': 631}}",Avenida de Berlim,"{'x': -84666.8, 'y': -99295.3, 'z': 0, 'lat': 38.769492, 'lng': -9.122116}",2022-03-08 09:00:00,CT0V
