,id,avg,date,dateStandard,value,unit,directions,address,coordinates,date_modified,acronimo_short
0,CT0VTH0034,1h,202203110800000000,UTC,96,Veículos,"{'from-to': {'direction': 'Saldanha - Marques de Pombal', 'P': 8, 'M': 10, 'L': 23, 'total': 41}, 'to-from': {'direction': 'Marques de Pombal - Saldanha', 'P': 6, 'M': 13, 'L': 36, 'total': 55}}",Avenida da Républica,"{'x': -88039.8519, 'y': -103019.5149, 'z': 0, 'lat': 38.73593143, 'lng': -9.145660419}",2022-03-11 08:00:00,CT0V
1,CT0VTH0069,1h,202203110800000000,UTC,4538,Veículos,"{'from-to': {'direction': 'Odivelas - Lumiar', 'P': 131, 'M': 114, 'L': 1461, 'total': 1706}, 'to-from': {'direction': 'Lumiar - Odivelas', 'P': 157, 'M': 1141, 'L': 1534, 'total': 2832}}",Calçada de Carriche,"{'x': -89823, 'y': -97701, 'z': 0, 'lat': 38.78365404, 'lng': -9.166856353}",2022-03-11 08:00:00,CT0V
2,CT0VTH0076,1h,202203110800000000,UTC,688,Veículos,"{'from-to': {'direction': 'Marques de Pombal - Baixa', 'P': 63, 'M': 71, 'L': 45, 'total': 179}, 'to-from': {'direction': 'Baixa - Marques de Pombal', 'P': 28, 'M': 61, 'L': 420, 'total': 509}}",Restauradores - Avenida da Liberdade,"{'x': -87781.5819006, 'y': -105178.68474, 'z': 0, 'lat': 38.71650996, 'lng': -9.142416812}",2022-03-11 08:00:00,CT0V
3,CT0VTH1027,1h,202203110800000000,UTC,4741,Veículos,"{'from-to': {'direction': 'Viaduto Eng. Duarte Pacheco - Amoreiras', 'P': 144, 'M': 40, 'L': 1513, 'total': 1697}, 'to-from': {'direction': 'Amoreiras - Viaduto Eng. Duarte Pacheco', 'P': 113, 'M': 1180, 'L': 1751, 'total': 3044}}",Avenida Eng. Duarte Pacheco,"{'x': -88532.0078, 'y': -104119, 'z': 0, 'lat': 38.722952, 'lng': -9.167161}",2022-03-11 08:00:00,CT0V
4,CT0VTH1079,1h,202203110800000000,UTC,1953,Veículos,"{'from-to': {'direction': 'Parque das Naçoes - Aeroporto', 'P': 58, 'M': 163, 'L': 1031, 'total': 1252}, 'to-from': {'direction': 'Aeroporto - Parque das Naçoes', 'P': 116, 'M': 65, 'L': 520, 'total': 701}}",Avenida de Berlim,"{'x': -84666.8, 'y': -99295.3, 'z': 0, 'lat': 38.769492, 'lng': -9.122116}",2022-03-11 08:00:00,CT0V
