,id,avg,date,dateStandard,value,unit,directions,address,coordinates,date_modified,acronimo_short
0,CT0VTH0034,1h,202203061700000000,UTC,880,Veículos,"{'from-to': {'direction': 'Saldanha - Marques de Pombal', 'P': 60, 'M': 120, 'L': 194, 'total': 374}, 'to-from': {'direction': 'Marques de Pombal - Saldanha', 'P': 44, 'M': 22, 'L': 440, 'total': 506}}",Avenida da Républica,"{'x': -88039.8519, 'y': -103019.5149, 'z': 0, 'lat': 38.73593143, 'lng': -9.145660419}",2022-03-06 17:00:00,CT0V
1,CT0VTH0069,1h,202203062200000000,UTC,1563,Veículos,"{'from-to': {'direction': 'Odivelas - Lumiar', 'P': 17, 'M': 78, 'L': 694, 'total': 789}, 'to-from': {'direction': 'Lumiar - Odivelas', 'P': 21, 'M': 106, 'L': 647, 'total': 774}}",Calçada de Carriche,"{'x': -89823, 'y': -97701, 'z': 0, 'lat': 38.78365404, 'lng': -9.166856353}",2022-03-06 22:00:00,CT0V
2,CT0VTH0076,1h,202203062200000000,UTC,235,Veículos,"{'from-to': {'direction': 'Marques de Pombal - Baixa', 'P': 16, 'M': 18, 'L': 14, 'total': 48}, 'to-from': {'direction': 'Baixa - Marques de Pombal', 'P': 5, 'M': 31, 'L': 151, 'total': 187}}",Restauradores - Avenida da Liberdade,"{'x': -87781.5819006, 'y': -105178.68474, 'z': 0, 'lat': 38.71650996, 'lng': -9.142416812}",2022-03-06 22:00:00,CT0V
3,CT0VTH1027,1h,202203062200000000,UTC,1942,Veículos,"{'from-to': {'direction': 'Viaduto Eng. Duarte Pacheco - Amoreiras', 'P': 8, 'M': 26, 'L': 923, 'total': 957}, 'to-from': {'direction': 'Amoreiras - Viaduto Eng. Duarte Pacheco', 'P': 8, 'M': 238, 'L': 739, 'total': 985}}",Avenida Eng. Duarte Pacheco,"{'x': -88532.0078, 'y': -104119, 'z': 0, 'lat': 38.722952, 'lng': -9.167161}",2022-03-06 22:00:00,CT0V
4,CT0VTH1079,1h,202203062200000000,UTC,924,Veículos,"{'from-to': {'direction': 'Parque das Naçoes - Aeroporto', 'P': 8, 'M': 33, 'L': 445, 'total': 486}, 'to-from': {'direction': 'Aeroporto - Parque das Naçoes', 'P': 35, 'M': 46, 'L': 357, 'total': 438}}",Avenida de Berlim,"{'x': -84666.8, 'y': -99295.3, 'z': 0, 'lat': 38.769492, 'lng': -9.122116}",2022-03-06 22:00:00,CT0V
